property_id,location_city,location_district,listing_date,property_type,square_footage,bedrooms,bathrooms,year_built,build_quality_rating,nearby_amenities_score,market_trend_index,sale_price_gbp,agent_commission_percentage,days_on_market,transaction_type,revenue_activity,revenue_gbp_monthly,property_age,listing_month,demand_index
BG-GUI-20190620-09070,Guildford,Guildford Town Centre,2019-06-20,Townhouse,2071,4,4,2005,6,4.0,1.0,1593712.8,2.27,148,Sale,Sale Commission,3014.77,20,6,0.006711409395973154
BG-GUI-20220808-09071,Guildford,Onslow Village,2022-08-08,Apartment,1936,4,2,2022,7,8.0,1.14,924463.08,2.41,10,Sale,Sale Commission,1856.63,3,8,0.09090909090909091
BG-REA-20180716-09072,Reading,Coley,2018-07-16,Detached House,853,1,1,2010,6,3.0,1.01,521777.4,1.17,63,Sale,Sale Commission,508.73,15,7,0.015625
BG-GUI-20221014-09073,Guildford,Park Barn,2022-10-14,Townhouse,2096,3,1,2003,2,4.0,1.14,1339109.77,2.25,105,Lease,Airbnb/Short Let,54101.43,22,10,0.009433962264150943
BG-LON-20240306-09074,London,Hackney,2024-03-06,Apartment,3914,2,2,1977,8,5.0,1.05,2105545.78,2.91,152,Sale,Sale Commission,5105.95,48,3,0.006535947712418301
BG-GUI-20230723-09075,Guildford,Jacobs Well,2023-07-23,Townhouse,1687,5,1,2018,3,3.0,1.14,873875.07,1.6,169,Sale,Sale Commission,1165.17,7,7,0.0058823529411764705
BG-REA-20211019-09076,Reading,Whitley,2021-10-19,Townhouse,1222,2,2,1983,4,7.0,1.08,818591.87,1.59,32,Lease,Airbnb/Short Let,23648.19,42,10,0.030303030303030304
BG-LON-20191210-09077,London,Ealing,2019-12-10,Detached House,1318,2,1,1976,8,4.0,0.99,909154.95,1.32,89,Sale,Sale Commission,1000.07,49,12,0.011111111111111112
BG-LON-20231008-09078,London,Chelsea,2023-10-08,Townhouse,1076,5,2,2000,2,1.0,1.12,866952.17,2.75,99,Sale,Sale Commission,1986.77,25,10,0.01
BG-GUI-20190110-09079,Guildford,Burpham,2019-01-10,Townhouse,1957,3,3,1985,6,5.0,0.99,1023058.77,2.76,136,Sale,Sale Commission,2353.04,40,1,0.0072992700729927005
BG-LON-20220429-09080,London,Croydon,2022-04-29,Townhouse,3921,5,3,1987,7,,1.07,2182218.1,2.67,76,Sale,Sale Commission,4855.44,38,4,0.012987012987012988
BG-REA-20191201-09081,Reading,Whitley,2019-12-01,Detached House,3272,2,2,1952,2,,1.0,1380258.32,1.01,132,Sale,Sale Commission,1161.72,73,12,0.007518796992481203
BG-GUI-20230318-09082,Guildford,Guildford Town Centre,2023-03-18,Detached House,3742,3,3,1963,8,3.0,1.12,2913412.47,1.38,118,Lease,Student Housing,133848.84,62,3,0.008403361344537815
BG-REA-20220802-09083,Reading,Coley,2022-08-02,Detached House,1699,5,3,2017,7,9.0,1.15,1288342.86,2.7,171,Sale,Sale Commission,2898.77,8,8,0.005813953488372093
BG-GUI-20201219-09084,Guildford,Guildford Town Centre,2020-12-19,Detached House,3259,1,1,1954,8,,0.94,1988054.41,1.65,31,Sale,Sale Commission,2733.57,71,12,0.03125
BG-REA-20191229-09085,Reading,Tilehurst,2019-12-29,Apartment,829,3,3,1985,9,9.0,1.01,533473.48,1.5,160,Lease,Residential Rent,20253.24,40,12,0.006211180124223602
BG-LON-20241110-09086,London,Richmond,2024-11-10,Apartment,2970,3,3,1992,2,6.0,1.08,1509547.67,1.79,164,Lease,Student Housing,113872.17,33,11,0.006060606060606061
BG-REA-20220409-09087,Reading,Southcote,2022-04-09,Apartment,2476,5,5,2014,6,7.0,1.07,2467172.11,2.18,43,Sale,Sale Commission,4482.03,11,4,0.022727272727272728
BG-LON-20220320-09088,London,Camden,2022-03-20,Townhouse,1324,5,3,1984,7,6.0,1.05,727781.62,2.89,112,Sale,Sale Commission,1752.74,41,3,0.008849557522123894
BG-GUI-20230806-09089,Guildford,Park Barn,2023-08-06,Townhouse,1339,1,1,2011,6,2.0,1.14,680230.13,2.03,138,Sale,Sale Commission,1150.72,14,8,0.007194244604316547
BG-GUI-20240720-09090,Guildford,Onslow Village,2024-07-20,Townhouse,3032,4,1,1969,1,9.0,1.15,2168521.07,2.33,55,Sale,Sale Commission,4210.55,56,7,0.017857142857142856
BG-REA-20240412-09091,Reading,Caversham,2024-04-12,Apartment,1197,4,4,1952,1,5.0,1.06,796314.78,2.71,29,Sale,Sale Commission,1798.34,73,4,0.03333333333333333
BG-LON-20181113-09092,London,Islington,2018-11-13,Townhouse,1308,5,1,1983,5,9.0,1.0,1048779.56,2.26,69,Sale,Sale Commission,1975.2,42,11,0.014285714285714285
BG-LON-20200220-09093,London,Clapham,2020-02-20,Townhouse,2720,5,1,1975,9,3.0,0.98,1256624.33,2.77,165,Lease,Student Housing,84216.83,50,2,0.006024096385542169
BG-GUI-20200120-09094,Guildford,Jacobs Well,2020-01-20,Townhouse,1364,4,1,1952,5,2.0,0.99,891011.31,1.22,138,Sale,Sale Commission,905.86,73,1,0.007194244604316547
BG-LON-20181231-09095,London,Richmond,2018-12-31,Townhouse,2331,1,1,2003,6,4.0,1.02,1276239.91,1.98,150,Sale,Sale Commission,2105.8,22,12,0.006622516556291391
BG-LON-20220113-09096,London,Ealing,2022-01-13,Townhouse,553,3,3,1981,6,4.0,1.06,319653.62,1.08,126,Sale,Sale Commission,287.69,44,1,0.007874015748031496
BG-LON-20230329-09097,London,Kensington,2023-03-29,Apartment,526,4,1,2017,1,10.0,1.09,592396.35,2.48,46,Lease,Student Housing,12276.74,8,3,0.02127659574468085
BG-REA-20220519-09098,Reading,Whitley,2022-05-19,Detached House,1397,5,2,1971,10,7.0,1.06,718859.21,2.1,115,Lease,Residential Rent,21163.14,54,5,0.008620689655172414
BG-GUI-20201004-09099,Guildford,Onslow Village,2020-10-04,Apartment,3758,2,1,1952,1,8.0,0.9,1832441.03,2.66,139,Sale,Sale Commission,4061.91,73,10,0.007142857142857143
BG-LON-20240413-09100,London,Croydon,2024-04-13,Apartment,1997,5,5,2020,4,9.0,1.12,1297336.61,1.82,41,Lease,Student Housing,39760.58,5,4,0.023809523809523808
BG-LON-20230430-09101,London,Notting Hill,2023-04-30,Townhouse,1181,3,2,1987,10,8.0,1.12,627487.39,1.92,28,Lease,Airbnb/Short Let,19879.03,38,4,0.034482758620689655
BG-GUI-20181008-09102,Guildford,Guildford Town Centre,2018-10-08,Apartment,2465,5,3,2008,5,3.0,1.02,1069993.68,1.64,167,Sale,Sale Commission,1462.32,17,10,0.005952380952380952
BG-GUI-20240802-09103,Guildford,Burpham,2024-08-02,Detached House,705,3,1,1993,4,3.0,1.07,482451.99,2.96,45,Sale,Sale Commission,1190.05,32,8,0.021739130434782608
BG-REA-20230220-09104,Reading,Southcote,2023-02-20,Detached House,1486,1,1,2004,1,5.0,1.13,952327.79,1.74,46,Sale,Sale Commission,1380.88,21,2,0.02127659574468085
BG-LON-20240302-09105,London,Hammersmith,2024-03-02,Apartment,1681,3,3,1988,10,3.0,1.1,1501418.81,1.28,109,Sale,Sale Commission,1601.51,37,3,0.00909090909090909
BG-LON-20240427-09106,London,Clapham,2024-04-27,Townhouse,2884,3,1,1972,6,8.0,1.07,2079139.54,1.64,86,Sale,Sale Commission,2841.49,53,4,0.011494252873563218
BG-LON-20230714-09107,London,Ealing,2023-07-14,Detached House,3213,4,1,1968,1,9.0,1.14,2013193.55,1.77,17,Sale,Sale Commission,2969.46,57,7,0.05555555555555555
BG-LON-20220508-09108,London,Kensington,2022-05-08,Apartment,1629,3,2,1954,5,9.0,1.06,1485660.37,2.12,161,Lease,Student Housing,53421.37,71,5,0.006172839506172839
BG-REA-20240715-09109,Reading,Tilehurst,2024-07-15,Apartment,3501,1,1,2014,4,4.0,1.13,1579886.04,2.02,16,Sale,Sale Commission,2659.47,11,7,0.058823529411764705
BG-GUI-20200620-09110,Guildford,Burpham,2020-06-20,Detached House,2558,4,4,1967,6,7.0,0.91,1066012.7,1.41,95,Lease,Student Housing,63371.83,58,6,0.010416666666666666
BG-REA-20210331-09111,Reading,Earley,2021-03-31,Apartment,3813,3,3,1972,8,10.0,0.87,2240318.8,1.34,78,Sale,Sale Commission,2501.69,53,3,0.012658227848101266
BG-GUI-20210803-09112,Guildford,Merrow,2021-08-03,Apartment,3809,3,2,1951,6,7.0,1.1,1760270.77,2.39,57,Lease,Airbnb/Short Let,79397.4,74,8,0.017241379310344827
BG-REA-20230414-09113,Reading,Southcote,2023-04-14,Townhouse,3545,2,2,1984,10,8.0,1.09,1930490.09,1.65,177,Sale,Sale Commission,2654.42,41,4,0.0056179775280898875
BG-GUI-20201026-09114,Guildford,Burpham,2020-10-26,Detached House,3638,3,2,1977,1,7.0,0.92,1950329.05,2.9,40,Sale,Sale Commission,4713.3,48,10,0.024390243902439025
BG-REA-20190509-09115,Reading,Kennet Island,2019-05-09,Townhouse,2981,4,2,1969,5,4.0,0.99,1264061.33,2.78,40,Sale,Sale Commission,2928.41,56,5,0.024390243902439025
BG-REA-20230411-09116,Reading,Coley,2023-04-11,Apartment,3376,5,3,1960,9,3.0,1.09,2266523.11,1.25,21,Sale,Sale Commission,2360.96,65,4,0.045454545454545456
BG-LON-20210110-09117,London,Islington,2021-01-10,Apartment,3049,5,4,1967,4,2.0,0.9,2375956.64,2.27,33,Lease,Airbnb/Short Let,114556.28,58,1,0.029411764705882353
BG-LON-20190527-09118,London,Chelsea,2019-05-27,Apartment,3958,2,2,1957,9,10.0,1.0,3430854.12,1.26,58,Lease,Student Housing,99211.66,68,5,0.01694915254237288
BG-REA-20230314-09119,Reading,Southcote,2023-03-14,Apartment,2076,1,1,1957,9,8.0,1.14,1379788.45,1.92,30,Sale,Sale Commission,2207.66,68,3,0.03225806451612903
BG-GUI-20210123-09120,Guildford,Park Barn,2021-01-23,Townhouse,2271,3,2,2021,3,5.0,0.92,911987.18,1.55,69,Sale,Sale Commission,1177.98,4,1,0.014285714285714285
BG-GUI-20190824-09121,Guildford,Stoughton,2019-08-24,Detached House,3776,2,1,1950,3,6.0,0.99,1744343.15,1.5,67,Lease,Student Housing,124495.14,75,8,0.014705882352941176
BG-LON-20200201-09122,London,Clapham,2020-02-01,Detached House,1848,4,1,1955,6,10.0,1.01,1133257.13,1.01,105,Sale,Sale Commission,953.82,70,2,0.009433962264150943
BG-REA-20211117-09123,Reading,Southcote,2021-11-17,Apartment,881,5,4,2009,4,10.0,1.05,420221.72,2.42,178,Sale,Sale Commission,847.45,16,11,0.00558659217877095
BG-LON-20201024-09124,London,Chelsea,2020-10-24,Detached House,2838,3,2,1995,7,10.0,0.91,2350025.78,1.0,155,Sale,Sale Commission,1958.35,30,10,0.00641025641025641
BG-LON-20240922-09125,London,Hackney,2024-09-22,Apartment,3413,2,2,2003,6,9.0,1.12,2285812.15,1.16,61,Lease,Residential Rent,99628.26,22,9,0.016129032258064516
BG-GUI-20250608-09126,Guildford,Park Barn,2025-06-08,Townhouse,2549,1,1,2006,10,7.0,1.15,1444022.52,2.12,141,Sale,Sale Commission,2551.11,19,6,0.007042253521126761
BG-REA-20240203-09127,Reading,Earley,2024-02-03,Apartment,2094,3,3,1994,1,1.0,1.12,1146598.21,1.02,91,Lease,Airbnb/Short Let,67167.6,31,2,0.010869565217391304
BG-REA-20210412-09128,Reading,Whitley,2021-04-12,Detached House,3412,5,1,2008,8,9.0,0.87,2074352.02,2.57,55,Sale,Sale Commission,4442.57,17,4,0.017857142857142856
BG-REA-20220623-09129,Reading,Whitley,2022-06-23,Apartment,2714,5,5,1963,9,1.0,1.1,2348556.28,1.53,142,Lease,Student Housing,91825.86,62,6,0.006993006993006993
BG-LON-20241224-09130,London,Islington,2024-12-24,Detached House,2276,2,1,2018,2,6.0,1.07,1510622.58,2.26,71,Sale,Sale Commission,2845.01,7,12,0.013888888888888888
BG-LON-20221024-09131,London,Kensington,2022-10-24,Townhouse,2191,5,2,2010,4,1.0,1.1,1416861.18,1.06,29,Sale,Sale Commission,1251.56,15,10,0.03333333333333333
BG-LON-20180322-09132,London,Notting Hill,2018-03-22,Townhouse,3498,1,1,1954,5,1.0,1.01,1169586.48,2.73,10,Sale,Sale Commission,2660.81,71,3,0.09090909090909091
BG-LON-20231205-09133,London,Ealing,2023-12-05,Apartment,3629,1,1,1991,10,8.0,1.12,2707398.99,1.89,55,Lease,Residential Rent,95720.71,34,12,0.017857142857142856
BG-LON-20220312-09134,London,Chelsea,2022-03-12,Detached House,2932,2,2,2004,5,2.0,1.14,2500644.92,1.47,27,Lease,Student Housing,55225.1,21,3,0.03571428571428571
BG-LON-20240616-09135,London,Clapham,2024-06-16,Townhouse,1117,4,1,1972,10,1.0,1.08,817547.97,2.07,15,Sale,Sale Commission,1410.27,53,6,0.0625
BG-REA-20231218-09136,Reading,Southcote,2023-12-18,Townhouse,3606,3,2,1974,6,3.0,1.14,1552966.36,2.76,141,Lease,Residential Rent,130312.49,51,12,0.007042253521126761
BG-REA-20190201-09137,Reading,Tilehurst,2019-02-01,Detached House,2800,3,3,1964,2,5.0,0.98,1754981.98,2.18,86,Sale,Sale Commission,3188.22,61,2,0.011494252873563218
BG-REA-20180914-09138,Reading,Coley,2018-09-14,Apartment,519,3,3,1978,9,9.0,1.02,292470.6,2.82,9,Sale,Sale Commission,687.31,47,9,0.1
BG-LON-20211101-09139,London,Croydon,2021-11-01,Townhouse,1425,3,2,2007,6,3.0,1.1,1132426.4,1.48,53,Sale,Sale Commission,1396.66,18,11,0.018518518518518517
BG-GUI-20201115-09140,Guildford,Stoughton,2020-11-15,Townhouse,2963,4,2,2002,8,7.0,0.87,1576079.58,1.06,51,Lease,Airbnb/Short Let,105901.56,23,11,0.019230769230769232
BG-LON-20250628-09141,London,Clapham,2025-06-28,Detached House,1681,1,1,2005,10,9.0,1.12,802689.1,2.34,175,Sale,Sale Commission,1565.24,20,6,0.005681818181818182
BG-LON-20200925-09142,London,Clapham,2020-09-25,Apartment,2900,5,5,1984,3,5.0,0.94,1503769.98,2.81,178,Lease,Residential Rent,77040.49,41,9,0.00558659217877095
BG-REA-20211031-09143,Reading,Whitley,2021-10-31,Apartment,2348,5,5,1993,3,1.0,1.07,1339462.72,1.29,163,Lease,Residential Rent,40737.08,32,10,0.006097560975609756
BG-GUI-20220710-09144,Guildford,Jacobs Well,2022-07-10,Detached House,1696,4,2,1990,7,6.0,1.13,1170852.48,1.79,67,Lease,Airbnb/Short Let,53833.12,35,7,0.014705882352941176
BG-REA-20190826-09145,Reading,Caversham,2019-08-26,Townhouse,1703,1,1,1961,4,5.0,1.0,911504.1,2.74,158,Sale,Sale Commission,2081.27,64,8,0.006289308176100629
BG-REA-20190524-09146,Reading,Tilehurst,2019-05-24,Apartment,2610,3,2,2000,7,9.0,1.0,1885794.36,1.47,88,Lease,Residential Rent,64020.06,25,5,0.011235955056179775
BG-LON-20250201-09147,London,Notting Hill,2025-02-01,Townhouse,910,4,4,1978,5,10.0,1.14,554569.14,2.37,17,Lease,Student Housing,18108.85,47,2,0.05555555555555555
BG-REA-20240515-09148,Reading,Caversham,2024-05-15,Townhouse,1832,2,1,1955,10,5.0,1.13,1066333.34,1.39,125,Sale,Sale Commission,1235.17,70,5,0.007936507936507936
BG-LON-20240401-09149,London,Ealing,2024-04-01,Townhouse,840,5,3,1974,3,2.0,1.08,417665.31,1.81,48,Sale,Sale Commission,629.98,51,4,0.02040816326530612
BG-GUI-20190517-09150,Guildford,Stoughton,2019-05-17,Detached House,2003,2,2,1971,8,6.0,0.99,955653.33,2.06,142,Sale,Sale Commission,1640.54,54,5,0.006993006993006993
BG-LON-20200728-09151,London,Croydon,2020-07-28,Detached House,3236,3,3,1991,8,5.0,0.88,1659226.18,1.26,34,Sale,Sale Commission,1742.19,34,7,0.02857142857142857
BG-LON-20200310-09152,London,Shoreditch,2020-03-10,Detached House,3653,3,3,2007,6,7.0,0.91,1902813.98,1.26,9,Sale,Sale Commission,1997.95,18,3,0.1
BG-LON-20210420-09153,London,Wimbledon,2021-04-20,Townhouse,2126,1,1,1963,9,1.0,0.9,1251068.49,1.37,169,Sale,Sale Commission,1428.3,62,4,0.0058823529411764705
BG-REA-20230319-09154,Reading,Tilehurst,2023-03-19,Detached House,1316,3,1,2014,5,5.0,1.06,893766.69,1.84,121,Lease,Airbnb/Short Let,28523.92,11,3,0.00819672131147541
BG-GUI-20240920-09155,Guildford,Onslow Village,2024-09-20,Townhouse,3026,3,1,1977,6,7.0,1.06,1426318.4,1.8,95,Sale,Sale Commission,2139.48,48,9,0.010416666666666666
BG-GUI-20230611-09156,Guildford,Onslow Village,2023-06-11,Detached House,994,2,2,1979,8,8.0,1.06,546997.74,1.62,90,Sale,Sale Commission,738.45,46,6,0.01098901098901099
BG-GUI-20230308-09157,Guildford,Park Barn,2023-03-08,Apartment,1168,1,1,1993,1,9.0,1.09,730793.85,2.48,88,Sale,Sale Commission,1510.31,32,3,0.011235955056179775
BG-GUI-20230426-09158,Guildford,Park Barn,2023-04-26,Detached House,1940,3,1,1955,7,,1.12,1373650.65,2.52,6,Sale,Sale Commission,2884.67,70,4,0.14285714285714285
BG-LON-20220703-09159,London,Shoreditch,2022-07-03,Apartment,3795,3,3,1987,9,2.0,1.1,2376583.84,1.47,165,Sale,Sale Commission,2911.32,38,7,0.006024096385542169
BG-GUI-20220103-09160,Guildford,Onslow Village,2022-01-03,Detached House,2142,4,1,1984,7,2.0,1.06,841758.39,1.63,122,Sale,Sale Commission,1143.39,41,1,0.008130081300813009
BG-REA-20190630-09161,Reading,Kennet Island,2019-06-30,Detached House,3146,5,5,1962,1,1.0,1.01,2054954.17,1.4,134,Sale,Sale Commission,2397.45,63,6,0.007407407407407408
BG-GUI-20200927-09162,Guildford,Guildford Town Centre,2020-09-27,Apartment,2211,2,1,1990,5,4.0,0.94,1349912.82,2.89,141,Sale,Sale Commission,3251.04,35,9,0.007042253521126761
BG-LON-20221223-09163,London,Wimbledon,2022-12-23,Townhouse,614,3,2,1987,2,4.0,1.15,256619.63,1.54,159,Sale,Sale Commission,329.33,38,12,0.00625
BG-GUI-20220325-09164,Guildford,Stoughton,2022-03-25,Townhouse,1537,3,1,1984,10,4.0,1.11,689140.26,1.74,151,Sale,Sale Commission,999.25,41,3,0.006578947368421052
BG-GUI-20240717-09165,Guildford,Park Barn,2024-07-17,Townhouse,1669,4,1,1962,3,1.0,1.1,1224525.3,1.51,174,Lease,Residential Rent,45228.39,63,7,0.005714285714285714
BG-GUI-20190416-09166,Guildford,Jacobs Well,2019-04-16,Apartment,1686,2,2,1967,8,2.0,0.99,789469.16,2.77,76,Lease,Residential Rent,33885.62,58,4,0.012987012987012988
BG-LON-20240819-09167,London,Greenwich,2024-08-19,Apartment,3391,5,5,1969,2,5.0,1.07,2455687.61,2.14,131,Lease,Airbnb/Short Let,82630.89,56,8,0.007575757575757576
BG-LON-20180611-09168,London,Richmond,2018-06-11,Apartment,2661,5,1,2002,7,3.0,0.99,1694638.42,2.62,60,Sale,Sale Commission,3699.96,23,6,0.01639344262295082
BG-REA-20200327-09169,Reading,Caversham,2020-03-27,Townhouse,1942,5,1,1968,10,,0.93,928461.58,1.67,87,Sale,Sale Commission,1292.11,57,3,0.011363636363636364
BG-LON-20230508-09170,London,Hackney,2023-05-08,Detached House,2463,5,1,2000,6,5.0,1.1,1616842.17,2.08,128,Sale,Sale Commission,2802.53,25,5,0.007751937984496124
BG-LON-20210902-09171,London,Croydon,2021-09-02,Detached House,2309,5,2,1958,2,10.0,1.12,1509665.19,1.02,153,Sale,Sale Commission,1283.22,67,9,0.006493506493506494
BG-LON-20200408-09172,London,Croydon,2020-04-08,Apartment,2744,1,1,1975,4,4.0,0.94,1393297.41,1.2,38,Sale,Sale Commission,1393.3,50,4,0.02564102564102564
BG-REA-20210203-09173,Reading,Whitley,2021-02-03,Townhouse,1715,2,1,1990,1,4.0,0.88,877035.55,1.81,160,Sale,Sale Commission,1322.86,35,2,0.006211180124223602
BG-LON-20221122-09174,London,Chelsea,2022-11-22,Townhouse,772,3,1,2007,9,4.0,1.13,728519.01,2.49,127,Sale,Sale Commission,1511.68,18,11,0.0078125
BG-REA-20220820-09175,Reading,Coley,2022-08-20,Townhouse,2805,4,4,1981,10,3.0,1.08,1614128.07,2.54,51,Sale,Sale Commission,3416.57,44,8,0.019230769230769232
BG-GUI-20250304-09176,Guildford,Onslow Village,2025-03-04,Detached House,3384,5,1,1958,1,5.0,1.12,2257616.15,2.03,137,Sale,Sale Commission,3819.13,67,3,0.007246376811594203
BG-GUI-20220927-09177,Guildford,Guildford Town Centre,2022-09-27,Apartment,2340,4,1,1956,6,4.0,1.06,1084224.61,1.77,57,Sale,Sale Commission,1599.23,69,9,0.017241379310344827
BG-GUI-20210907-09178,Guildford,Jacobs Well,2021-09-07,Apartment,1012,3,2,1974,6,2.0,1.05,743177.16,1.67,148,Lease,Residential Rent,29223.82,51,9,0.006711409395973154
BG-GUI-20221113-09179,Guildford,Burpham,2022-11-13,Townhouse,1067,1,1,1983,2,4.0,1.1,615855.75,1.01,106,Sale,Sale Commission,518.35,42,11,0.009345794392523364
BG-LON-20191019-09180,London,Ealing,2019-10-19,Apartment,3331,1,1,1991,1,8.0,0.99,1134627.34,1.04,166,Sale,Sale Commission,983.34,34,10,0.005988023952095809
BG-REA-20250211-09181,Reading,Tilehurst,2025-02-11,Townhouse,2637,2,1,1985,9,4.0,1.13,1551113.93,2.73,16,Lease,Student Housing,96716.03,40,2,0.058823529411764705
BG-GUI-20240107-09182,Guildford,Onslow Village,2024-01-07,Townhouse,1951,4,1,1974,1,10.0,1.15,1620904.22,1.62,16,Sale,Sale Commission,2188.22,51,1,0.058823529411764705
BG-GUI-20221003-09183,Guildford,Burpham,2022-10-03,Detached House,1635,4,1,1964,6,8.0,1.07,1117836.29,1.31,52,Sale,Sale Commission,1220.3,61,10,0.018867924528301886
BG-LON-20180615-09184,London,Ealing,2018-06-15,Detached House,2104,5,1,1983,7,7.0,1.01,1703663.22,2.73,124,Lease,Airbnb/Short Let,75175.88,42,6,0.008
BG-GUI-20210607-09185,Guildford,Onslow Village,2021-06-07,Townhouse,3031,1,1,1972,9,9.0,0.91,1547370.95,1.9,46,Sale,Sale Commission,2450.0,53,6,0.02127659574468085
BG-REA-20220313-09186,Reading,Kennet Island,2022-03-13,Detached House,2630,4,4,1992,7,8.0,1.12,1567852.42,1.79,153,Lease,Residential Rent,49811.89,33,3,0.006493506493506494
BG-LON-20221202-09187,London,Islington,2022-12-02,Detached House,2267,2,2,2006,1,9.0,1.08,2206216.87,2.14,116,Lease,Student Housing,44638.7,19,12,0.008547008547008548
BG-LON-20250215-09188,London,Shoreditch,2025-02-15,Townhouse,1286,4,2,1960,6,8.0,1.13,1073790.33,2.15,39,Lease,Student Housing,31817.61,65,2,0.025
BG-LON-20210627-09189,London,Chelsea,2021-06-27,Townhouse,537,2,1,2004,9,2.0,0.89,447379.27,1.74,85,Sale,Sale Commission,648.7,21,6,0.011627906976744186
BG-REA-20240707-09190,Reading,Whitley,2024-07-07,Townhouse,2998,1,1,1989,7,1.0,1.05,1810711.41,1.03,68,Sale,Sale Commission,1554.19,36,7,0.014492753623188406
BG-LON-20210920-09191,London,Croydon,2021-09-20,Apartment,3894,3,3,2016,5,3.0,1.07,2906131.49,1.63,64,Sale,Sale Commission,3947.5,9,9,0.015384615384615385
BG-REA-20241123-09192,Reading,Southcote,2024-11-23,Townhouse,1112,1,1,1987,9,5.0,1.14,710724.28,1.43,146,Sale,Sale Commission,846.95,38,11,0.006802721088435374
BG-LON-20200719-09193,London,Clapham,2020-07-19,Townhouse,1889,1,1,2012,7,1.0,0.89,600795.1,1.31,58,Sale,Sale Commission,655.87,13,7,0.01694915254237288
BG-REA-20200512-09194,Reading,Earley,2020-05-12,Townhouse,3332,5,1,1966,3,6.0,0.88,1480206.17,1.09,93,Lease,Residential Rent,87415.05,59,5,0.010638297872340425
BG-LON-20180114-09195,London,Wimbledon,2018-01-14,Detached House,618,3,3,1967,3,10.0,1.01,262420.19,2.52,77,Lease,Student Housing,12093.45,58,1,0.01282051282051282
BG-REA-20201224-09196,Reading,Earley,2020-12-24,Apartment,629,1,1,2019,10,8.0,0.88,327548.62,1.57,120,Lease,Student Housing,22780.06,6,12,0.008264462809917356
BG-REA-20230219-09197,Reading,Kennet Island,2023-02-19,Detached House,2643,3,1,1958,9,5.0,1.1,1413057.49,2.51,56,Lease,Student Housing,102782.89,67,2,0.017543859649122806
BG-LON-20190220-09198,London,Richmond,2019-02-20,Detached House,2235,3,1,1985,7,7.0,1.02,1414464.94,2.48,170,Sale,Sale Commission,2923.23,40,2,0.005847953216374269
BG-REA-20181103-09199,Reading,Earley,2018-11-03,Apartment,1868,5,2,2002,1,7.0,0.99,1281716.79,1.9,169,Sale,Sale Commission,2029.38,23,11,0.0058823529411764705
BG-LON-20220425-09200,London,Richmond,2022-04-25,Apartment,2873,5,5,1950,10,10.0,1.08,2115881.97,2.07,68,Sale,Sale Commission,3649.9,75,4,0.014492753623188406
BG-LON-20240115-09201,London,Camden,2024-01-15,Apartment,3204,5,2,1955,9,6.0,1.11,2052380.25,1.73,117,Sale,Sale Commission,2958.85,70,1,0.00847457627118644
BG-REA-20200109-09202,Reading,Caversham,2020-01-09,Apartment,619,3,2,1983,1,4.0,0.99,325610.71,1.0,91,Lease,Residential Rent,11623.81,42,1,0.010869565217391304
BG-GUI-20230417-09203,Guildford,Stoughton,2023-04-17,Apartment,1141,5,2,2020,9,4.0,1.12,1030721.8,1.98,77,Lease,Residential Rent,31575.83,5,4,0.01282051282051282
BG-LON-20190629-09204,London,Greenwich,2019-06-29,Townhouse,1956,4,1,2017,4,4.0,1.0,755332.87,2.11,30,Lease,Residential Rent,29839.68,8,6,0.03225806451612903
BG-LON-20180726-09205,London,Greenwich,2018-07-26,Townhouse,2689,4,2,1990,4,9.0,0.98,2000395.04,1.05,158,Sale,Sale Commission,1750.35,35,7,0.006289308176100629
BG-LON-20210509-09206,London,Notting Hill,2021-05-09,Apartment,1295,1,1,1977,1,7.0,0.88,444440.38,2.75,23,Lease,Residential Rent,33535.9,48,5,0.041666666666666664
BG-GUI-20240910-09207,Guildford,Jacobs Well,2024-09-10,Apartment,2241,4,2,2002,4,6.0,1.12,1371901.26,1.74,120,Sale,Sale Commission,1989.26,23,9,0.008264462809917356
BG-REA-20241215-09208,Reading,Whitley,2024-12-15,Apartment,1094,1,1,1992,5,8.0,1.1,512736.43,1.05,110,Lease,Residential Rent,23118.06,33,12,0.009009009009009009
BG-GUI-20240519-09209,Guildford,Guildford Town Centre,2024-05-19,Townhouse,2988,3,1,1953,6,10.0,1.09,2013878.67,2.65,123,Sale,Sale Commission,4447.32,72,5,0.008064516129032258
BG-LON-20230727-09210,London,Hammersmith,2023-07-27,Detached House,1429,3,2,1956,1,2.0,1.05,920812.18,1.92,38,Sale,Sale Commission,1473.3,69,7,0.02564102564102564
BG-LON-20220620-09211,London,Brixton,2022-06-20,Townhouse,2781,1,1,1994,3,1.0,1.06,1426994.64,1.21,62,Sale,Sale Commission,1438.89,31,6,0.015873015873015872
BG-GUI-20241212-09212,Guildford,Park Barn,2024-12-12,Detached House,839,4,4,1971,6,9.0,1.12,569405.09,2.57,148,Lease,Student Housing,26565.82,54,12,0.006711409395973154
BG-GUI-20230818-09213,Guildford,Park Barn,2023-08-18,Apartment,3232,4,4,2013,8,9.0,1.05,1751110.92,2.52,13,Sale,Sale Commission,3677.33,12,8,0.07142857142857142
BG-REA-20181229-09214,Reading,Whitley,2018-12-29,Apartment,997,5,1,1998,9,2.0,1.02,668459.18,2.53,94,Sale,Sale Commission,1409.33,27,12,0.010526315789473684
